speaker_split	speaker_id	tracker_id	start_offset_ms	end_offset_ms	dress_distinct_word_types	fleece_distinct_word_types	pair_support_status	dress_minus_fleece_f1_20_hz	fleece_minus_dress_f2_20_hz	dress_minus_fleece_f1_30_hz	fleece_minus_dress_f2_30_hz	dress_minus_fleece_f1_40_hz	fleece_minus_dress_f2_40_hz	dress_minus_fleece_f1_50_hz	fleece_minus_dress_f2_50_hz	dress_minus_fleece_f1_60_hz	fleece_minus_dress_f2_60_hz	dress_minus_fleece_f1_70_hz	fleece_minus_dress_f2_70_hz	dress_minus_fleece_f1_80_hz	fleece_minus_dress_f2_80_hz
DEVELOPMENT_EVEN	p334	T5000_W025	20	0	7	8	PASS_AT_LEAST_4_EACH	200.23323813210220	538.29759894934273	204.08195326886556	529.07623498230009	197.63198771647427	518.90866546003440	196.09612471454147	496.33651458102827	190.05559152536244	470.36871119902980	184.16898368758348	452.02827932145328	177.53894475784028	418.61146650425735
DEVELOPMENT_EVEN	p336	T5000_W025	20	0	7	7	PASS_AT_LEAST_4_EACH	248.16555194900883	296.13227269605613	253.63642121581819	408.12274583273916	270.83918994864234	834.75694673881048	274.46036582531093	802.73585933035997	272.95462458952085	311.87287351966029	240.20769215174715	419.81623889443563	259.26937242966846	205.53296290149615
DEVELOPMENT_EVEN	p340	T5000_W025	20	0	4	6	PASS_AT_LEAST_4_EACH	217.91167778859477	732.42781155873399	222.60200353159229	773.21903233854141	233.14543510435817	879.42992605334803	236.16311531010189	832.63930295878936	265.88353303005459	780.63213421030946	265.40991890704203	1012.4191444907237	176.55395094106905	872.52295772029674
DEVELOPMENT_EVEN	p226	T5000_W025	20	10	5	5	PASS_AT_LEAST_4_EACH	269.22049166128755	559.30619464457595	270.64739159440751	572.00450120160826	267.99572607982583	591.33328541800483	266.23996855452384	581.67549116500595	256.15192692091455	588.54071603628290	244.73833320544185	566.12282943698506	230.84042124356307	529.33571062451642
DEVELOPMENT_EVEN	p228	T5000_W025	20	10	6	4	PASS_AT_LEAST_4_EACH	331.30939973495606	794.93684172309418	346.33052155294570	742.93865142936352	356.82534621549183	636.76048446268669	359.01450736008229	704.03107688224077	348.09134929094375	839.81858869980783	351.52065597800538	719.92249078396367	352.59989065002327	531.21648272960715
DEVELOPMENT_EVEN	p230	T5000_W025	20	10	7	4	PASS_AT_LEAST_4_EACH	309.09876902835930	588.42700260465631	336.20872973994216	622.66623379658608	337.13586808659295	705.92386483624432	306.84312866844800	628.12641184802396	288.19667374427706	765.27780480471506	272.57944664055424	699.74628372025404	267.41293656571378	604.65376640453383
DEVELOPMENT_EVEN	p232	T5000_W025	20	10	8	4	PASS_AT_LEAST_4_EACH	195.37574103265837	447.60852397454642	207.50697275452984	477.81543728369206	210.48642320969429	413.09660109830520	209.50377470467561	351.03569896823979	184.82906498734718	277.19318524464416	161.10383767625274	188.04778322097218	122.70584124494968	148.56949262379976
DEVELOPMENT_EVEN	p234	T5000_W025	20	10	5	6	PASS_AT_LEAST_4_EACH	254.81115209540934	728.38165020387851	269.68425139832033	720.31823813880692	260.92672415515545	811.03905677515604	230.73370537718682	805.42545250608873	215.71309693281449	787.39817013920242	207.75895274677163	599.91820519203588	186.97673435776329	503.43147073418004
DEVELOPMENT_EVEN	p236	T5000_W025	20	10	6	5	PASS_AT_LEAST_4_EACH	266.20160407718345	100.20333024364322	283.23181136292033	110.73371060025079	302.39587689257127	66.863884947331144	294.70649011762521	535.11002225652715	285.16815598628148	500.99235398985547	281.65088443317910	637.55341764295099	296.10506823918490	461.66804747762512
DEVELOPMENT_EVEN	p238	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	419.06382410648524	1082.7395355777364	510.06162962932382	1045.6803812651940	516.54576320208912	1046.6885486525841	510.96972749168339	799.24968330957677	489.53528475821901	641.89250176508631	452.08687110581798	219.09007036241428	408.68534076822431	824.47199321716130
DEVELOPMENT_EVEN	p240	T5000_W025	20	10	6	5	PASS_AT_LEAST_4_EACH	380.72315847901473	631.26392312106486	329.16232611673217	970.95286659402632	351.33263920350379	779.96808620742081	370.76232506971604	539.17137991398977	353.59995223005456	648.14852932634994	346.77919764923007	662.72849845175574	310.29732298394828	357.33669006844752
DEVELOPMENT_EVEN	p244	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	229.68008159399022	758.74301876771301	228.35060502608707	800.62725868089501	237.41116378736768	724.35686018773208	240.09030399538381	736.66972886868825	238.30384143462817	694.31264430184910	235.41765429112763	591.88992860853432	250.78880480644574	426.38910111565178
DEVELOPMENT_EVEN	p246	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	207.95435782660718	541.54400735418858	219.70382695651483	396.15760627229906	222.43012302645957	379.35968613185446	228.40969100072010	403.35121487937522	223.71504529397345	429.99676077896765	209.25756968695885	409.26419126832684	203.08437810817350	371.72064282645511
DEVELOPMENT_EVEN	p248	T5000_W025	20	10	6	5	PASS_AT_LEAST_4_EACH	239.81788325148761	478.80076371503492	260.12230444478411	697.06603995742398	269.73266707266004	646.73129716151607	191.11326681636734	715.73445838668499	244.41519131479652	480.12534858227150	189.59901434316930	366.87994765344592	230.51395106808695	64.676863665742530
DEVELOPMENT_EVEN	p250	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	272.72472117234526	385.50665350872850	297.25212189084897	418.99997549193654	310.76881669209797	487.94522885017636	319.25270598116913	360.43408323833478	314.51944818061310	305.27223688111144	326.66514849941251	51.352366418473366	328.60847532872714	93.359246853747436
DEVELOPMENT_EVEN	p252	T5000_W025	20	10	7	4	PASS_AT_LEAST_4_EACH	171.19486278769358	674.84481703511779	181.97748222481687	428.86706237231328	187.71533972404598	364.60552933524627	178.64467644639143	320.37667375343335	165.97313732982644	286.15145518847771	148.79339532788310	262.92014092313730	145.08638962193470	309.18839480805991
DEVELOPMENT_EVEN	p254	T5000_W025	20	10	5	5	PASS_AT_LEAST_4_EACH	229.60503099230806	557.10045194304007	248.07909298808966	548.38593534481492	251.47146844927926	582.58076781783757	233.04846792299259	552.63012233213931	225.15352073233930	552.14088122343173	221.06315753552173	528.62595907922332	181.13835170315730	527.70605990587205
DEVELOPMENT_EVEN	p256	T5000_W025	20	10	5	4	PASS_AT_LEAST_4_EACH	293.97404874780426	628.64359535015728	301.21750977152482	649.85861325947303	301.09992520238313	647.89756987680448	295.20411400979708	630.16829454743606	292.79237086620270	601.02431365231178	278.35868593044745	545.21930173714327	262.88736844311416	524.82909445858331
DEVELOPMENT_EVEN	p258	T5000_W025	20	10	5	6	PASS_AT_LEAST_4_EACH	190.99402833978672	621.58808596369545	207.96945503090132	630.69033462140874	220.17377984751448	644.81575248212380	224.87369491132966	648.52305741204145	229.44618423775574	685.16709105746395	219.85070280637956	713.90427380604115	202.25363969812577	647.52184499555324
DEVELOPMENT_EVEN	p260	T5000_W025	20	10	4	6	PASS_AT_LEAST_4_EACH	231.53826773715144	414.99927182928582	250.83935837035295	365.45828818880341	249.05089457360697	360.70516861657120	247.44559289034140	275.58125500136043	233.12044173838143	227.75100366448714	230.15807001603849	249.47045675151094	170.23502953293888	2.0600192773815706
DEVELOPMENT_EVEN	p262	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	268.35809921331139	644.82373044362498	267.59952595087185	814.69324902132598	250.93949998548840	820.78471054830857	231.88422966054685	812.54399661179696	206.01872240645650	859.98676758548140	217.07441442908140	797.97837855569082	174.96705950631946	834.41285745341247
DEVELOPMENT_EVEN	p264	T5000_W025	20	10	8	5	PASS_AT_LEAST_4_EACH	266.29407369082367	221.61247335484722	279.08870346697751	49.104938543367098	283.86215787678987	-21.677202378866241	292.85734713774252	-123.01031034206289	292.43878492546844	40.993664844465229	276.65484586869610	102.24379071858789	261.42078821699624	141.87560815959205
DEVELOPMENT_EVEN	p266	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	349.59631549646900	810.71919787688921	357.89996913280959	616.66315923141360	355.25264774869549	772.35821073563420	340.11167640445126	869.75492190733758	315.62452431614867	687.39542194000478	305.03562423747633	523.04478841243963	302.43016614247580	171.34351700095385
DEVELOPMENT_EVEN	p268	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	277.20498201658802	549.84768684672486	290.29556651074938	605.44878750567568	311.30224287528262	528.84500629643367	331.05606733128519	330.58355276755697	316.24531957439632	568.97739109046620	287.47874001418660	8.2306917612397683	281.32264591086749	-157.38241405672829
DEVELOPMENT_EVEN	p270	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	195.28318824763983	548.60982412575686	210.37481187394133	595.67609503995800	220.03460098642086	617.16441877025613	221.94245430291016	606.72393879800552	192.67196316310913	608.85647729296352	157.03756349159909	580.19228612935603	151.05763347924423	513.73955701224190
DEVELOPMENT_EVEN	p272	T5000_W025	20	10	8	6	PASS_AT_LEAST_4_EACH	231.42784525877954	543.85945445024845	237.77225023067439	578.72018334802124	235.36230350273490	503.33783073109089	231.26362769772112	494.53919291304737	204.87748230634003	447.73617604218248	198.70651589602221	178.67775063392492	176.26107149900650	220.01657080180144
DEVELOPMENT_EVEN	p274	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	222.18434832925686	563.50155467091486	239.04923783341491	597.52164587563448	245.32865891357034	595.84864066394584	244.12382322739762	608.46049700030085	239.60780874753726	635.19796226733320	228.67001026894570	642.89919917253064	209.60116597776937	560.14875968499541
DEVELOPMENT_EVEN	p276	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	325.88376988812450	610.16739963358668	353.37314483222769	925.91347629505822	350.57186634905537	773.10201425491982	385.40720337614590	299.07182904100159	304.22998159961907	482.75537085590554	292.68642881237071	1176.9217446638024	329.33519164231524	580.26039591674521
DEVELOPMENT_EVEN	p278	T5000_W025	20	10	6	4	PASS_AT_LEAST_4_EACH	165.59050266274642	423.39425858705454	167.61098372281975	433.71450361895177	165.67809750854281	486.53885994471307	157.49461891039033	515.45361902904256	142.73856538985859	542.15305947313891	128.38977616846756	303.47388049813799	106.23749131196706	131.65762483853541
DEVELOPMENT_EVEN	p280	T5000_W025	20	10	8	5	PASS_AT_LEAST_4_EACH	289.27961700014583	630.52781936539918	293.19307946410453	645.39291780894268	297.68681820197378	674.51667504171405	297.78866304294212	646.27082173520694	287.12039283795013	558.90443559538744	284.87551075005990	526.32872707177739	253.98851574038622	459.51590359669331
DEVELOPMENT_EVEN	p282	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	303.88285295956086	503.75672591581929	308.69132711185188	545.43368035837898	301.22064361090787	555.16951433630993	298.60803951523974	705.53143090552817	285.58775787877812	702.15695836600025	251.83767670197045	657.47928038941177	219.81725111964681	601.92469537616739
DEVELOPMENT_EVEN	p284	T5000_W025	20	10	6	5	PASS_AT_LEAST_4_EACH	249.10193173046957	510.73996777894195	250.67124551570674	440.75268388363133	242.16120978442052	415.23261181926478	222.31303819496679	455.93033202124911	203.59468663483324	519.15604607613363	191.26558169736023	437.82919238833028	208.09191396550256	203.14200568332103
DEVELOPMENT_EVEN	p286	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	266.52236227044347	558.17965815967841	271.86652371310998	571.42713995186955	275.59821782011181	576.58525332510953	283.80407411691459	565.19666386340009	288.54526500615651	522.94243441336516	280.33312996421432	485.94044401491396	206.17052604465511	451.87094309151871
DEVELOPMENT_EVEN	p288	T5000_W025	20	10	8	6	PASS_AT_LEAST_4_EACH	366.19447365979130	938.92856637626983	381.25432262213803	942.54874835559485	469.39891979774978	755.96862302615023	468.23394157613507	604.58179423997581	439.43771952533820	392.54240988571019	430.28365114672334	544.37930224982620	421.47926273322241	446.26012094579869
DEVELOPMENT_EVEN	p292	T5000_W025	20	10	4	4	PASS_AT_LEAST_4_EACH	183.01955896186001	329.87972138557325	201.98648116342150	382.61324321053689	205.89320764529771	460.20330261635786	225.92758732564130	437.19584461864042	240.27416814780474	458.32214306238779	255.39518475892902	484.22386056862024	268.87199651945753	408.72821589495334
DEVELOPMENT_EVEN	p294	T5000_W025	20	10	7	4	PASS_AT_LEAST_4_EACH	318.83358237788207	813.36021200212258	298.85290008333152	736.28843081267451	299.73252258947338	1016.5618325114697	294.90289200895444	844.32320131982829	303.52187694255133	882.45516786997291	308.07042270165664	788.48321875890610	324.07481933320457	773.15612578858486
DEVELOPMENT_EVEN	p298	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	198.00198373014678	395.76740243717813	195.32833191326722	385.84402164193079	199.00428341187717	346.27564555674144	192.93830956298143	393.90268215521814	176.14875577447532	335.15962564554729	148.26706235569577	246.95230131714743	102.49579407415621	145.52350366708879
DEVELOPMENT_EVEN	p300	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	357.75855211330128	888.39887273099953	358.79529239252071	643.71058150878321	335.04889316554755	688.61215299841774	333.42729476110588	764.61461611920072	312.15992076285744	869.14395774678974	278.67448835138129	732.21532129078332	105.12205211277387	348.65672277901763
DEVELOPMENT_EVEN	p302	T5000_W025	20	10	5	5	PASS_AT_LEAST_4_EACH	211.35226461177609	393.09511179669926	197.93026697845289	415.97371932730880	193.49018286992106	412.09619378436923	210.96622572678211	369.85911761056354	189.91662024986488	358.27431876703372	183.44068662713062	387.17564130382061	194.89722186844773	422.91917499307624
DEVELOPMENT_EVEN	p304	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	235.95606548608288	564.55624376796754	246.97413651526159	596.55452316540891	252.97895936863091	595.54270397302298	246.63150369220705	605.41370889615405	242.70530480475696	622.17983230967820	229.22300715636032	597.56305729176461	211.57038269802871	527.14997428852939
DEVELOPMENT_EVEN	p306	T5000_W025	20	10	6	6	PASS_AT_LEAST_4_EACH	339.42493781871775	-37.731619836690697	354.46148036891958	363.01629079572081	349.96726969802575	318.40665186669639	325.26694825429070	285.79936321931268	291.33087994031177	207.08770994358724	278.96387283602968	87.114264718467439	274.81280188453326	242.40646190990947
DEVELOPMENT_EVEN	p308	T5000_W025	20	10	5	5	PASS_AT_LEAST_4_EACH	231.86133352209163	927.04325996709258	233.19334815321287	996.04541160098483	223.37957512639201	961.59146478626008	212.46818962916848	870.92748522374814	207.66708360069811	769.24880264405056	133.60020491840805	942.59427340665388	189.38727153037303	611.66344518976848
DEVELOPMENT_EVEN	p310	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	272.69119366320479	780.94588448494414	277.42111173065513	614.27306566617881	279.83011470477010	812.80846269434437	264.22926020484789	357.20461655300119	249.78147466477719	317.27633011708440	234.60897486922130	197.38475287240635	242.32388257215445	288.56347050501608
DEVELOPMENT_EVEN	p312	T5000_W025	20	10	7	4	PASS_AT_LEAST_4_EACH	312.17448928644490	873.18731555176964	304.69966697612227	379.09685666032442	291.89505984724701	509.20775832249569	276.77705101250865	863.18328886327777	248.52995440279955	583.25045985462157	241.75477829146587	374.79463556680321	205.09678131994815	501.08210056931171
DEVELOPMENT_EVEN	p314	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	272.08264339520264	566.92061689675734	281.63364845072670	578.27030356931300	283.46939387429177	591.20063443331401	291.16115857024954	578.62161776643143	271.18330563041377	532.54118958335243	239.35052504137394	414.53066062405742	220.89046505437148	275.28842158733801
DEVELOPMENT_EVEN	p316	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	279.12829920429999	659.99750051421256	269.64055727106432	664.20549688672781	275.34118307267977	578.26625199341902	292.03486922389709	583.51627894339231	265.61561266215858	581.55447452171370	257.30196600090039	541.91675461872660	266.60945831216520	511.29035186401393
DEVELOPMENT_EVEN	p318	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	260.73227334264703	885.61535557100569	256.74481296022515	885.14668124081709	253.16232885923438	850.83573390175889	234.36336632333962	838.31890885681833	196.58640586910730	784.65991899256210	199.39135767163577	590.81977484079493	136.56585145789609	365.20254709105870
DEVELOPMENT_EVEN	p326	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	112.15727280085190	371.76651599425395	124.83284714659982	382.70925281706104	139.24560791152288	398.53904015072430	149.21110390485694	409.27302641056531	142.41580289748197	411.83198098806770	140.89089070179011	384.73014589859417	90.299855670497664	313.14665737200266
DEVELOPMENT_EVEN	p330	T5000_W025	20	10	7	4	PASS_AT_LEAST_4_EACH	274.22827803481601	735.82681092343546	298.79444924224128	794.55641692073391	289.30749720334359	779.80109638856788	288.22620748034745	684.53512638571328	282.46945246323912	609.87740051634569	243.36713514662699	518.79949592531398	222.02796931630911	634.88390178373334
DEVELOPMENT_EVEN	p334	T5000_W025	20	10	7	6	PASS_AT_LEAST_4_EACH	198.83591937857534	567.59883539574116	196.77854296569302	546.95526688309633	192.75235313327147	506.05048370126588	188.98539723777611	468.95385489616206	176.48127735107067	440.19301175498003	175.86162691485771	395.33678427755876	165.23142226440791	332.45263184213354
DEVELOPMENT_EVEN	p336	T5000_W025	20	10	7	5	PASS_AT_LEAST_4_EACH	250.42750619285835	254.25737146190204	267.81040966112516	705.51584545141691	274.02130841489094	819.66103904581269	282.77559696381161	676.38971233693474	253.77312177688941	382.21903054971699	278.89651679963913	188.11173704912903	338.86284687878310	121.04322030515891
DEVELOPMENT_EVEN	p340	T5000_W025	20	10	4	4	PASS_AT_LEAST_4_EACH	217.63675319644528	697.43365678283385	230.42387719630710	822.46755634852593	184.63494700854022	956.43685016677364	248.21116678314712	906.72047443782276	258.42782835790513	896.52201008175825	265.94197724697301	805.43869562121381	294.88797226549877	427.99488463672606
DEVELOPMENT_EVEN	p226	T5000_W025	20	20	5	5	PASS_AT_LEAST_4_EACH	272.02612669724516	561.45597119573449	271.24621522257075	584.18981030878922	269.05123486552054	592.14594339604400	258.77510500257802	588.02039194334702	245.78904882816255	585.69323890130090	228.20871973791594	545.19344670307532	202.77646528196163	540.35605988050929
DEVELOPMENT_EVEN	p228	T5000_W025	20	20	6	4	PASS_AT_LEAST_4_EACH	333.44939273892373	795.63975588378457	350.42984110501595	648.20763727351141	362.84869632978166	692.88162597377163	362.80025063900928	618.51696094772319	361.10109630901462	753.71668999562121	361.13179823291500	684.83173063021968	315.87380206816385	522.09085659189145
DEVELOPMENT_EVEN	p230	T5000_W025	20	20	7	4	PASS_AT_LEAST_4_EACH	314.77433261178396	588.11297668179373	342.30889279058670	587.67061009519625	307.12212451613846	764.70982036757891	302.80600745732897	666.52568569955815	292.62817673556924	703.85982287020511	282.71367399264977	589.48275645886793	332.26679155173713	309.33864100749020
DEVELOPMENT_EVEN	p232	T5000_W025	20	20	8	4	PASS_AT_LEAST_4_EACH	198.75904810367359	459.48751844474873	209.00566657133396	434.32110468703604	207.25987529670942	468.52726513148400	189.18122711553008	474.13848806726287	159.08417137485912	188.52187028515959	116.61878356244756	185.55278194761581	167.02966957530816	20.672604616374883
DEVELOPMENT_EVEN	p234	T5000_W025	20	20	5	6	PASS_AT_LEAST_4_EACH	256.57532563150545	729.47104602959894	268.19609304456498	824.10798176644994	247.96366646372320	793.35773759867152	219.87914386979099	806.60382730887613	214.38627244837340	632.56683545341275	196.47470045899286	506.83372333900661	174.40641531510801	282.13020959712435
DEVELOPMENT_EVEN	p236	T5000_W025	20	20	7	4	PASS_AT_LEAST_4_EACH	285.49410481157400	-15.527810085142846	310.31781517024842	57.859536637624615	312.52049914416153	332.59840974946633	283.99735657317626	578.75526734632354	377.39622151235255	567.34185280205702	363.32405504150080	483.52974556926188	352.65333040356973	353.55714263181721
DEVELOPMENT_EVEN	p238	T5000_W025	20	20	6	6	PASS_AT_LEAST_4_EACH	395.39636405753953	1260.6305195340983	472.90230785984539	1212.3003019188286	507.57156749144553	1147.5734640114640	477.30656564134921	816.67727953393819	446.56410922991302	456.47344707258753	410.69759182251937	636.68135071079496	372.82435863366567	830.58877118270470
DEVELOPMENT_EVEN	p240	T5000_W025	20	20	6	5	PASS_AT_LEAST_4_EACH	384.32954865265498	703.93134741972358	335.52630181339237	1013.9949321003137	361.52527988909384	711.19783435028035	370.03117951538695	670.21469092256280	357.64507968062969	629.63800201017671	316.75470564256557	286.49948505405087	266.32532245290844	203.67597176957975
DEVELOPMENT_EVEN	p244	T5000_W025	20	20	7	6	PASS_AT_LEAST_4_EACH	228.07440562510914	790.44538761004901	233.54507112579176	757.31601794701965	236.94751170065689	717.05197727786981	236.59589399637144	700.85423810821908	244.61397956765865	653.58449712432298	250.25246295407618	496.50063281967141	98.903451531898043	334.34142916255632
DEVELOPMENT_EVEN	p246	T5000_W025	20	20	7	4	PASS_AT_LEAST_4_EACH	210.88154650783014	569.65845266267024	220.96024206071195	444.20190537503868	226.32810502646112	400.73784087632362	232.01038024313016	432.10853239431617	218.45756183942541	408.83913133133569	208.79460450327588	398.57796707268653	168.76541410219380	266.24459723754262
DEVELOPMENT_EVEN	p248	T5000_W025	20	20	6	5	PASS_AT_LEAST_4_EACH	282.52330143295853	509.95955009248974	301.19057699963503	651.68239536732858	273.49883565999772	519.57839440280668	251.95567581807575	486.62600031383408	201.96448347638045	486.92015237411670	235.68384662949768	165.82959960279095	192.14419922630600	-0.89191652675481237
DEVELOPMENT_EVEN	p250	T5000_W025	20	20	7	6	PASS_AT_LEAST_4_EACH	280.31154035922475	396.07611717706254	306.46803786088373	441.34227857520568	321.85473975233498	403.28871654249565	320.21808141026406	326.98733505796440	312.96061004679308	151.76001102945816	317.42506749718081	170.29253501452649	209.25709271974819	36.752859068020825
DEVELOPMENT_EVEN	p254	T5000_W025	20	20	5	5	PASS_AT_LEAST_4_EACH	236.62060775193686	548.58092831653130	253.31255836536053	560.33421671670021	240.21847259684591	571.23622528197643	229.86754108310254	535.38622361040325	220.10787755552951	541.31501270798367	188.64940105457708	515.83010443814078	53.393909428718018	440.19878980596741
DEVELOPMENT_EVEN	p256	T5000_W025	20	20	5	4	PASS_AT_LEAST_4_EACH	295.57572639542491	634.10756501243213	304.63111199659090	652.79831236896939	299.32391607275827	628.63923317526110	297.14542400024811	617.25540029616423	289.64435178390136	554.92565371169530	262.46635275599795	538.82613247864720	163.22541322390867	492.01192779395546
DEVELOPMENT_EVEN	p258	T5000_W025	20	20	5	6	PASS_AT_LEAST_4_EACH	194.96691019165951	625.77737648767379	213.08178777525825	639.48018733607023	222.27617700774937	643.82675288870223	226.83623058873417	669.15315991874422	224.57072948175113	722.80622096250795	205.06767393524052	725.55779575550491	-49.114860392397759	649.42695233276368
DEVELOPMENT_EVEN	p260	T5000_W025	20	20	4	5	PASS_AT_LEAST_4_EACH	232.70487162669701	417.40170907775109	246.64692078795480	383.02713185036146	248.97458506965432	300.91349374923175	240.88787636915987	200.15895779367884	239.42079045522269	154.31151191167874	97.850187004539009	-17.095054615993149	-29.762786875507686	189.12560049171566
DEVELOPMENT_EVEN	p262	T5000_W025	20	20	7	6	PASS_AT_LEAST_4_EACH	268.85702660779299	816.71240160087018	263.18956004326316	810.31853166699784	245.64287626778935	821.50300962467713	211.99051178330251	805.18731434238703	220.20421349260999	811.91458739379527	191.59151234239260	843.15271031790849	178.29227741745910	341.49744687275984
DEVELOPMENT_EVEN	p264	T5000_W025	20	20	7	5	PASS_AT_LEAST_4_EACH	270.92213913474075	-127.43274502202121	279.80321896552232	156.41797640235814	290.13169725077455	-78.814954312631926	290.54541108481595	-172.14065570841672	315.25333335037237	12.949869346519108	318.72414411949461	59.184741373464476	314.41765609896186	89.299338843962687
DEVELOPMENT_EVEN	p266	T5000_W025	20	20	7	5	PASS_AT_LEAST_4_EACH	354.44202103436618	732.49682036659465	357.62242215248131	618.06008994961326	351.83230683914815	879.67983025637795	327.10296149944094	748.23120246847589	308.09329312324360	480.40913149352787	311.39677779096314	202.78460367886123	293.93385078203983	158.49080176004418
DEVELOPMENT_EVEN	p268	T5000_W025	20	20	6	6	PASS_AT_LEAST_4_EACH	279.31287478236146	596.56560242834325	296.26834966203768	659.05318304389857	321.54078977940082	489.16547527611124	324.73628623683345	572.54697613338953	293.32821831422308	531.53279563210185	282.67338381847861	-138.51167700625797	228.55884857395182	-125.18848004798565
DEVELOPMENT_EVEN	p270	T5000_W025	20	20	7	6	PASS_AT_LEAST_4_EACH	198.39529302565194	551.90310109161442	207.47337527996456	606.31774901735935	226.00150363824224	602.09216512967851	211.98856274610404	601.98853070453697	158.16270959694180	592.84490822652720	147.99371524761784	566.45169470330438	156.68538350486725	364.69129529087195
DEVELOPMENT_EVEN	p272	T5000_W025	20	20	8	6	PASS_AT_LEAST_4_EACH	234.15654787973295	563.79286246913921	236.76194044362421	524.21588615076325	234.15997557021177	476.74054591310824	210.88323626751611	491.64358217751760	201.13091724224989	293.59224943443769	182.44696394511470	143.76123927631124	178.30285969837314	-20.391490673775934
DEVELOPMENT_EVEN	p274	T5000_W025	20	20	7	5	PASS_AT_LEAST_4_EACH	225.35281150711631	568.06150775617402	237.08032437449299	597.57401739017860	245.27606256206650	597.75138016941150	243.46122795444785	626.56260676859142	231.08119044186856	599.46793400526030	213.58594927953999	614.28444669384476	170.00522592351246	417.93125367479865
DEVELOPMENT_EVEN	p276	T5000_W025	20	20	6	6	PASS_AT_LEAST_4_EACH	331.70685546493331	583.46919768830298	360.26252801228981	902.92948964765878	366.07200131721527	337.85177233729769	339.54154884247777	340.49352939600954	351.67280182290739	591.47535836266820	263.11991122789010	1144.6402399879582	346.03213329462318	276.09010401100204
DEVELOPMENT_EVEN	p278	T5000_W025	20	20	6	4	PASS_AT_LEAST_4_EACH	166.79256138684104	428.31987500632658	166.90291035659243	447.24713709073444	160.69109491158548	516.00845032348866	149.73535751645659	530.78850018955541	127.92613839929203	534.62154160640580	105.59339063617335	202.35716915263401	116.45827208411561	14.011488595469245
DEVELOPMENT_EVEN	p280	T5000_W025	20	20	8	5	PASS_AT_LEAST_4_EACH	291.96225895587770	630.46502416388307	294.22020057505881	648.84251973891242	298.22456999430210	678.65096231122197	291.99890505168230	610.10956133678656	286.85123943328182	537.94652341621622	256.76582751144326	510.27868286807666	234.48986836360490	365.36687782599483
DEVELOPMENT_EVEN	p282	T5000_W025	20	20	7	6	PASS_AT_LEAST_4_EACH	307.88559019579662	520.05458195047754	293.79077587840908	602.89185139160986	303.87903565828657	556.38047830727623	294.00418511452420	718.51382320777475	259.73115152530738	669.14728558694651	223.95417239046799	631.27814002706828	204.27672400332392	521.85452301971236
DEVELOPMENT_EVEN	p284	T5000_W025	20	20	6	5	PASS_AT_LEAST_4_EACH	247.51426972635312	482.55346082527194	245.02106669910222	447.82402522240409	220.17117826622450	459.72262679344931	212.50470850237491	442.85297963165090	205.55333148505787	294.92470225786701	179.92244433075848	-14.859259798569838	-18.107455116452911	0.56553397860989207
DEVELOPMENT_EVEN	p286	T5000_W025	20	20	6	5	PASS_AT_LEAST_4_EACH	270.02415068131972	554.01049616050091	275.06728116532958	569.98322695004049	279.48354944660514	561.88131270333065	288.54947451881384	533.32455665510338	282.98470853772898	506.31763553400492	278.05318991726369	458.91650522703389	253.14386520973540	294.59729386352524
DEVELOPMENT_EVEN	p288	T5000_W025	20	20	8	4	PASS_AT_LEAST_4_EACH	415.39736332731826	854.74825081130234	451.07679358221031	830.00306911079906	488.33036413019147	798.28926473561705	459.59046870912937	890.57090162100872	468.00127993746793	771.30184667271783	440.98478982973688	709.86311866739084	399.55265955769750	441.67226163337000
DEVELOPMENT_EVEN	p292	T5000_W025	20	20	4	4	PASS_AT_LEAST_4_EACH	189.14920069630648	338.00260033075597	201.74595777530124	427.79498660781769	213.39483032974067	453.81497593481367	234.52164684829796	439.75285882780122	255.96833210880027	479.28809113741158	271.68164914178953	426.84466187473754	288.71489052057456	266.89568725299546
